OBJECTID,IDPOSTE,FECHAACTUAL,MODO,CODIGOESTACION,CODIGOPOSTE,OBSERVACIONES,IDENTIFICATIVO,CODIGOTIPOPOSTE,CODIGOEMPRESA,CODIGODARSENA,FECHAALTA,FECHAINICIO,FECHAFIN,X,Y,CODIGOMUNICIPIO,CODIGOPROVINCIA,FECHAMAQUETACIONTIRA,FECHACOLOCACIONTIRA,IDFESTACION
3629,6_3499_*,20240628,6,3499,*,,PS,6,100,,20030101,,,438156,4473350,079,28,2003/01/01 00:00:00+00,,6_3499
3630,6_3500_*,20240628,6,3500,*,,PS,6,100,,20030101,,,437103,4471969,079,28,2003/01/01 00:00:00+00,,6_3500
3631,6_3501_*,20240628,6,3501,*,,PS,6,100,,20030101,,,439255,4466325,079,28,2003/01/01 00:00:00+00,,6_3501
3632,6_3502_*,20240628,6,3502,*,,PS,6,100,,20030101,,,446434,4479503,079,28,2003/01/01 00:00:00+00,,6_3502
3633,6_3503_*,20240628,6,3503,*,,PS,6,100,,20030101,,,446429,4479516,079,28,2003/01/01 00:00:00+00,,6_3503
3634,6_3504_*,20240628,6,3504,*,,PS,6,100,,20030101,,,445144,4480628,079,28,2003/01/01 00:00:00+00,,6_3504
3635,6_3505_*,20240628,6,3505,*,,PS,6,100,,20030101,,,441467,4471210,079,28,2003/01/01 00:00:00+00,,6_3505
3636,6_3506_*,20240628,6,3506,*,,PS,6,100,,20030101,,,442355,4472014,079,28,2003/01/01 00:00:00+00,,6_3506
3637,6_3507_*,20240628,6,3507,*,,PS,6,100,,20030101,,,443076.12512,4482559.69708,079,28,2003/01/01 00:00:00+00,,6_3507
3638,6_3508_*,20240628,6,3508,*,,PS,6,100,,20030101,,,434927,4471619,079,28,2003/01/01 00:00:00+00,,6_3508
3639,6_3509_*,20240628,6,3509,*,,PS,6,100,,20030101,,,444783,4472733,079,28,2003/01/01 00:00:00+00,,6_3509
3640,6_3510_*,20240628,6,3510,*,,PS,6,100,,20030101,,,444795,4472722,079,28,2003/01/01 00:00:00+00,,6_3510
3641,6_3511_*,20240628,6,3511,*,,PS,6,100,,20120202,,,444670.446,4470102.109,079,28,2003/01/01 00:00:00+00,,6_3511
3642,6_3512_*,20240628,6,3512,*,,PS,6,100,,20120201,,,444791.473,4470259.139,079,28,2003/01/01 00:00:00+00,,6_3512
3643,6_3513_*,20240628,6,3513,*,,PS,6,100,,20030101,,,444340,4470522,079,28,2003/01/01 00:00:00+00,,6_3513
3644,6_3514_*,20240628,6,3514,*,,PS,6,100,,20030101,,,444167,4470521,079,28,2003/01/01 00:00:00+00,,6_3514
3645,6_5205_*,20240628,6,5205,*,,PS,6,100,,20140603,,,441333.531,4484726.835,079,28,2004/09/30 00:00:00+00,,6_5205
3646,6_5206_*,20240628,6,5206,*,,PS,6,100,,20140603,,,441177.349,4484486.135,079,28,2004/09/30 00:00:00+00,,6_5206
3647,6_5207_*,20240628,6,5207,*,,PS,6,100,,20140603,,,441057.949,4484309.285,079,28,2004/09/30 00:00:00+00,,6_5207
3648,6_5209_*,20240628,6,5209,*,,PS,6,100,,20100916,,,441043.198,4482267.537,079,28,2004/09/30 00:00:00+00,,6_5209
3649,6_5212_*,20240628,6,5212,*,,PS,6,100,,20140609,,,441088.499,4469825.477,079,28,2004/08/09 00:00:00+00,,6_5212
3650,6_5213_*,20240628,6,5213,*,,PS,6,100,,20081017,,,441137.945,4469845.547,079,28,2004/08/11 00:00:00+00,,6_5213
3651,6_5247_*,20240628,6,5247,*,,PS,6,100,,20170911,,,448556.823,4478179.012,079,28,2005/01/15 00:00:00+00,,6_5247
3652,6_5250_*,20240628,6,5250,*,,PS,6,100,,20050119,,,442984.45978,4480516.83897,079,28,2004/11/29 00:00:00+00,,6_5250
3653,6_5251_*,20240628,6,5251,*,,PS,6,100,,20050120,,,440325.99559,4477812.95899,079,28,2005/01/29 00:00:00+00,,6_5251
3654,6_5252_*,20240628,6,5252,*,,PS,6,100,,20050120,,,440496.07822,4477798.27496,079,28,2005/12/30 00:00:00+00,,6_5252
3655,6_5253_*,20240628,6,5253,*,,PS,6,100,,20110706,,,440677.35,4477792.702,079,28,2005/12/30 00:00:00+00,,6_5253
3656,6_5254_*,20240628,6,5254,*,,PS,6,100,,20050120,,,442033.83939,4477545.39607,079,28,2004/12/30 00:00:00+00,,6_5254
3657,6_6004_*,20240628,6,6004,*,,PS,6,100,,20100208,,,440544.852,4472401.222,079,28,,,6_6004
3658,6_5267_*,20240628,6,5267,*,,PS,6,100,,20050207,,,443414.4563,4481097.9359,079,28,2005/02/05 00:00:00+00,,6_5267
3659,6_5269_*,20240628,6,5269,*,,PS,6,100,,20101112,,,451193.961,4479290.763,079,28,2005/02/05 00:00:00+00,,6_5269
3660,6_5270_*,20240628,6,5270,*,,PS,6,100,,20101112,,,451187.953,4479285.784,079,28,2005/02/05 00:00:00+00,,6_5270
3661,6_5215_*,20240628,6,5215,*,,PS,6,100,,20040819,,,447580.97871,4472469.70138,079,28,2005/01/01 00:00:00+00,,6_5215
3662,6_5216_*,20240628,6,5216,*,,PS,6,100,,20080807,,,447516.374,4472260.503,079,28,2005/01/01 00:00:00+00,,6_5216
3663,6_5217_*,20240628,6,5217,*,,PS,6,100,,20040827,,,444920.97447,4475749.95194,079,28,2004/08/28 00:00:00+00,,6_5217
3664,6_5218_*,20240628,6,5218,*,,PS,6,100,,20040827,,,444934.86267,4475750.97048,079,28,2004/08/28 00:00:00+00,,6_5218
3665,6_5220_*,20240628,6,5220,*,,PS,6,100,,20041027,,,448693.66358,4475297.00655,079,28,2004/10/23 00:00:00+00,,6_5220
3666,6_5221_*,20240628,6,5221,*,,PS,6,100,,20100120,,,448796.475,4475190.19,079,28,2004/10/23 00:00:00+00,,6_5221
3667,6_5222_*,20240628,6,5222,*,,PS,6,100,,20041027,,,447916.59081,4475318.21609,079,28,2004/10/23 00:00:00+00,,6_5222
3668,6_5223_*,20240628,6,5223,*,,PS,6,100,,20041027,,,447482.22518,4476537.13601,079,28,2004/10/23 00:00:00+00,,6_5223
3669,6_5225_*,20240628,6,5225,*,,PS,6,100,,20041027,,,447992.68566,4478498.97613,079,28,2004/10/23 00:00:00+00,,6_5225
3670,6_5226_*,20240628,6,5226,*,,PS,6,100,,20041028,,,447578.29209,4478507.47872,079,28,2004/10/23 00:00:00+00,,6_5226
3671,6_5227_*,20240628,6,5227,*,,PS,6,100,,20150226,,,447721.635,4478579.128,079,28,2004/10/23 00:00:00+00,,6_5227
3672,6_5228_*,20240628,6,5228,*,,PS,6,100,,20150226,,,447371.681,4478531.001,079,28,2004/10/23 00:00:00+00,,6_5228
3673,6_5229_*,20240628,6,5229,*,,PS,6,100,,20150226,,,447694.397,4478753.111,079,28,2004/10/23 00:00:00+00,,6_5229
3674,6_5230_*,20240628,6,5230,*,,PS,6,100,,20150226,,,447768.006,4478637.22,079,28,2004/10/23 00:00:00+00,,6_5230
3675,6_5231_*,20240628,6,5231,*,,PS,6,100,,20090120,,,447957.08,4478505.95,079,28,2004/10/23 00:00:00+00,,6_5231
3676,6_5232_*,20240628,6,5232,*,,PS,6,100,,20041028,,,447472.40931,4476527.49837,079,28,2004/10/23 00:00:00+00,,6_5232
3677,6_5233_*,20240628,6,5233,*,,PS,6,100,,20041028,,,447952.94485,4475366.75,079,28,2004/10/23 00:00:00+00,,6_5233
3678,6_5234_*,20240628,6,5234,*,,PS,6,100,,20190409,,,448866.14285,4475192.51775,079,28,2004/10/23 00:00:00+00,,6_5234
3679,6_5235_*,20240628,6,5235,*,,PS,6,100,,20041028,,,447893.49505,4477104.91293,079,28,2004/10/23 00:00:00+00,,6_5235
3680,6_5239_*,20240628,6,5239,*,,PS,6,100,,20210216,,,450180.16663,4477320.31556,079,28,2004/11/01 00:00:00+00,,6_5239
3681,6_5240_*,20240628,6,5240,*,,PS,6,100,,20210216,,,450125.98203,4477331.20464,079,28,2004/11/01 00:00:00+00,,6_5240
3682,6_5241_*,20240628,6,5241,*,,PS,6,100,,20210217,,,449899.63487,4477362.59625,079,28,2004/11/01 00:00:00+00,,6_5241
3683,6_5242_*,20240628,6,5242,*,,PS,6,100,,20090224,,,441455.64,4470192.548,079,28,2004/11/27 00:00:00+00,,6_5242
3684,6_5238_*,20240628,6,5238,*,,PS,6,100,,20090622,,,449840.962,4477367.476,079,28,2004/11/01 00:00:00+00,,6_5238
3685,6_5236_*,20240628,6,5236,*,,PS,6,100,,20140211,,,444526.84,4474879.073,079,28,2004/11/20 00:00:00+00,,6_5236
3686,6_5237_*,20240628,6,5237,*,,PS,6,100,,20041029,,,444493.62665,4474875.69994,079,28,2004/11/20 00:00:00+00,,6_5237
3687,6_5052_*,20240628,6,5052,*,,PS,6,100,,20101004,,,448566.298,4478083.121,079,28,1999/12/31 00:00:00+00,,6_5052
3688,6_5053_*,20240628,6,5053,*,,PS,6,100,,20180801,,,440205.985,4482037.191,079,28,2003/05/24 00:00:00+00,,6_5053
3689,6_5054_*,20240628,6,5054,*,,PS,6,100,,20180801,,,440486,4482140,079,28,2003/05/24 00:00:00+00,,6_5054
3690,6_5055_*,20240628,6,5055,*,,PS,6,100,,20180801,,,440525,4482256,079,28,2003/05/24 00:00:00+00,,6_5055
3691,6_5056_*,20240628,6,5056,*,,PS,6,100,,20070814,,,438238.076,4478461.278,079,28,2002/01/01 00:00:00+00,,6_5056
3692,6_5058_*,20240628,6,5058,*,,PS,6,100,,20180913,,,441667,4467885,079,28,2003/06/10 00:00:00+00,,6_5058
3693,6_5059_*,20240628,6,5059,*,,PS,6,100,,20030619,,,440691,4474953,079,28,2003/06/10 00:00:00+00,,6_5059
3694,6_5060_*,20240628,6,5060,*,,PS,6,100,,20031008,,,444495,4480725,079,28,1986/10/01 00:00:00+00,,6_5060
3695,6_5061_*,20240628,6,5061,*,,PS,6,100,,20031008,,,444675,4481131,079,28,1986/10/01 00:00:00+00,,6_5061
3696,6_5062_*,20240628,6,5062,*,,PS,6,100,,20031008,,,444835,4481341,079,28,1986/10/01 00:00:00+00,,6_5062
3697,6_5063_*,20240628,6,5063,*,,PS,6,100,,20031008,,,445186,4481862,079,28,1986/10/01 00:00:00+00,,6_5063
3698,6_5064_*,20240628,6,5064,*,,PS,6,100,,20230606,,,445227.44646,4482102.27466,079,28,1986/10/01 00:00:00+00,,6_5064
3699,6_5065_*,20240628,6,5065,*,,PS,6,100,,20230612,,,444971.47976,4482217.73554,079,28,1986/10/01 00:00:00+00,,6_5065
3700,6_5066_*,20240628,6,5066,*,,PS,6,100,,20230607,,,444607.65787,4482364.8835,079,28,1986/10/01 00:00:00+00,,6_5066
3701,6_5067_*,20240628,6,5067,*,,PS,6,100,,20031008,,,444718,4482798,079,28,1986/10/01 00:00:00+00,,6_5067
3702,6_5068_*,20240628,6,5068,*,,PS,6,100,,20150511,,,444517.478,4482967.458,079,28,1986/10/01 00:00:00+00,,6_5068
3703,6_5071_*,20240628,6,5071,*,,PS,6,100,,20230607,,,444622.6867,4483317.32528,079,28,2003/10/09 00:00:00+00,,6_5071
3704,6_5073_*,20240628,6,5073,*,,PS,6,100,,20031010,,,444494,4482963,079,28,2003/10/09 00:00:00+00,,6_5073
3705,6_5074_*,20240628,6,5074,*,,PS,6,100,,20031010,,,444730,4482765,079,28,2003/10/09 00:00:00+00,,6_5074
3706,6_5076_*,20240628,6,5076,*,,PS,6,100,,20230606,,,444950.03748,4482205.6033,079,28,2003/10/09 00:00:00+00,,6_5076
3707,6_5077_*,20240628,6,5077,*,,PS,6,100,,20230606,,,445224.19356,4482089.09139,079,28,2003/10/09 00:00:00+00,,6_5077
3708,6_5078_*,20240628,6,5078,*,,PS,6,100,,20031013,,,445141,4481836,079,28,2003/10/09 00:00:00+00,,6_5078
3709,6_5079_*,20240628,6,5079,*,,PS,6,100,,20031013,,,444824,4481340,079,28,2003/10/09 00:00:00+00,,6_5079
3710,6_5080_*,20240628,6,5080,*,,PS,6,100,,20031013,,,444663,4481131,079,28,2003/10/09 00:00:00+00,,6_5080
3711,6_5081_*,20240628,6,5081,*,,PS,6,100,,20031013,,,444484,4480727,079,28,2003/10/09 00:00:00+00,,6_5081
3712,6_5082_*,20240628,6,5082,*,,PS,6,100,,20140415,,,444320.208,4482537.945,079,28,2003/10/09 00:00:00+00,,6_5082
3713,6_5083_*,20240628,6,5083,*,,PS,6,100,,20031013,,,445303,4482100,079,28,2003/10/09 00:00:00+00,,6_5083
3714,6_5084_*,20240628,6,5084,*,,PS,6,100,,20031013,,,444395,4482333,079,28,2003/10/09 00:00:00+00,,6_5084
3715,6_5086_*,20240628,6,5086,*,,PS,6,100,,20031013,,,444073,4482269,079,28,2003/10/09 00:00:00+00,,6_5086
3716,6_5087_*,20240628,6,5087,*,,PS,6,100,,20031013,,,443924,4482299,079,28,2003/10/09 00:00:00+00,,6_5087
3717,6_5088_*,20240628,6,5088,*,,PS,6,100,,20110517,,,443734.89,4482338.482,079,28,2003/10/09 00:00:00+00,,6_5088
3718,6_5089_*,20240628,6,5089,*,,PS,6,100,,20031013,,,443538,4482380,079,28,2003/10/09 00:00:00+00,,6_5089
3719,6_5091_*,20240628,6,5091,*,,PS,6,100,,20110516,,,443374.107,4482414.494,079,28,2003/10/09 00:00:00+00,,6_5091
3720,6_5093_*,20240628,6,5093,*,,PS,6,100,,20201006,,,440104.84094,4474123.00192,079,28,2003/10/31 00:00:00+00,,6_5093
3721,6_5092_*,20240628,6,5092,*,,PS,6,100,,20031017,,,440150,4474050,079,28,2003/10/31 00:00:00+00,,6_5092
3722,6_5094_*,20240628,6,5094,*,,PS,6,100,,20031017,,,439096,4481635,079,28,2003/10/31 00:00:00+00,,6_5094
3723,6_5098_*,20240628,6,5098,*,,PS,6,100,,20130211,,,449516.637,4472673.64,079,28,2003/01/01 00:00:00+00,,6_5098
3724,6_5103_*,20240628,6,5103,*,,PS,6,100,,20230607,,,444385.12493,4483642.17435,079,28,2004/01/01 00:00:00+00,,6_5103
3725,6_5104_*,20240628,6,5104,*,,PS,6,100,,20150211,,,444562.038,4483469.439,079,28,2004/01/01 00:00:00+00,,6_5104
3726,6_5106_*,20240628,6,5106,*,,PS,6,100,,20031120,,,444802,4468888,079,28,2003/11/29 00:00:00+00,,6_5106
3727,6_5110_*,20240628,6,5110,*,,PS,6,100,,20031202,,,442925,4470667,079,28,2004/01/01 00:00:00+00,,6_5110
3728,6_5117_*,20240628,6,5117,*,,PS,6,100,,20040112,,,447689.83732,4472907.30514,079,28,2004/01/26 00:00:00+00,,6_5117
3729,6_5118_*,20240628,6,5118,*,,PS,6,100,,20040112,,,447940.44741,4472062.77168,079,28,2004/01/26 00:00:00+00,,6_5118
3730,6_5119_*,20240628,6,5119,*,,PS,6,100,,20040112,,,448132.1405,4472001.70237,079,28,2004/01/26 00:00:00+00,,6_5119
3731,6_5120_*,20240628,6,5120,*,,PS,6,100,,20140211,,,448663.814,4472122.804,079,28,2004/01/26 00:00:00+00,,6_5120
3732,6_5121_*,20240628,6,5121,*,,PS,6,100,,20040112,,,448831.98197,4472317.22064,079,28,2004/01/26 00:00:00+00,,6_5121
3733,6_5122_*,20240628,6,5122,*,,PS,6,100,,20040113,,,448136.17956,4472017.10879,079,28,2004/01/26 00:00:00+00,,6_5122
3734,6_5123_*,20240628,6,5123,*,,PS,6,100,,20040113,,,447873.27732,4472129.39372,079,28,2004/01/26 00:00:00+00,,6_5123
3735,6_5124_*,20240628,6,5124,*,,PS,6,100,,20040113,,,447579.02145,4472445.37544,079,28,2004/01/26 00:00:00+00,,6_5124
3736,6_5125_*,20240628,6,5125,*,,PS,6,100,,20040113,,,447659.8381,4472700.2818,079,28,2004/01/26 00:00:00+00,,6_5125
3737,6_5126_*,20240628,6,5126,*,,PS,6,100,,20040116,,,448675.65717,4472158.3892,079,28,2003/01/08 00:00:00+00,,6_5126
3738,6_5666_*,20240628,6,5666,*,,PS,6,100,,20071114,,,448171.194,4480395.862,079,28,,,6_5666
3739,6_5667_*,20240628,6,5667,*,,PS,6,100,,20071114,,,448164.176,4480386.019,079,28,,,6_5667
3740,6_5669_*,20240628,6,5669,*,,PS,6,100,,20170620,,,446039.613,4480278.571,079,28,,,6_5669
3741,6_5694_*,20240628,6,5694,*,,PS,6,100,,20071213,,,436214.937,4473443.265,079,28,,,6_5694
3742,6_5127_*,20240628,6,5127,*,,PS,6,100,,20040227,,,441323.79399,4471470.85816,079,28,2004/02/18 00:00:00+00,,6_5127
3743,6_5128_*,20240628,6,5128,*,,PS,6,100,,20040312,,,433635.74532,4479458.95491,079,28,2005/01/01 00:00:00+00,,6_5128
3744,6_5129_*,20240628,6,5129,*,,PS,6,100,,20181023,,,433616.64681,4479244.24738,079,28,2005/01/01 00:00:00+00,,6_5129
3745,6_5130_*,20240628,6,5130,*,,PS,6,100,,20040312,,,433743.64879,4480426.6087,079,28,2005/01/01 00:00:00+00,,6_5130
3746,6_5131_*,20240628,6,5131,*,,PS,6,100,,20150708,,,433475.852,4480261.603,079,28,2005/01/01 00:00:00+00,,6_5131
3747,6_5132_*,20240628,6,5132,*,,PS,6,100,,20110606,,,433666.369,4480009.85,079,28,2005/01/01 00:00:00+00,,6_5132
3748,6_5133_*,20240628,6,5133,*,,PS,6,100,,20150708,,,433668.296,4480017.827,079,28,2005/01/01 00:00:00+00,,6_5133
3749,6_5134_*,20240628,6,5134,*,,PS,6,100,,20150708,,,433496.434,4480250.684,079,28,2005/01/01 00:00:00+00,,6_5134
3750,6_5135_*,20240628,6,5135,*,,PS,6,100,,20040312,,,433807.55625,4480410.65837,079,28,2005/01/01 00:00:00+00,,6_5135
3751,6_5136_*,20240628,6,5136,*,,PS,6,100,,20161102,,,434118.792,4480436.354,079,28,2005/01/01 00:00:00+00,,6_5136
3752,6_5137_*,20240628,6,5137,*,,PS,6,100,,20210302,,,431529.91758,4479847.75931,079,28,2005/01/01 00:00:00+00,,6_5137
3753,6_5695_*,20240628,6,5695,*,,PS,6,100,,20180730,,,440153.156,4483163.894,079,28,,,6_5695
3754,6_5696_*,20240628,6,5696,*,,PS,6,100,,20071217,,,448492.348,4471069.126,079,28,,,6_5696
3755,6_5697_*,20240628,6,5697,*,,PS,6,100,,20071217,,,448292.185,4470933.222,079,28,,,6_5697
3756,6_5698_*,20240628,6,5698,*,,PS,6,100,,20071217,,,448120.828,4470829.078,079,28,,,6_5698
3757,6_5701_*,20240628,6,5701,*,,PS,6,100,,20071217,,,448452.873,4470175.7,079,28,,,6_5701
3758,6_5139_*,20240628,6,5139,*,,PS,6,100,,20090223,,,431170.829,4480102.867,079,28,2005/01/01 00:00:00+00,,6_5139
3759,6_5141_*,20240628,6,5141,*,,PS,6,100,,20040315,,,430794.35938,4480560.60053,079,28,2005/01/01 00:00:00+00,,6_5141
3760,6_5142_*,20240628,6,5142,*,,PS,6,100,,20040315,,,430789.90625,4480555.40315,079,28,2005/01/01 00:00:00+00,,6_5142
3761,6_5144_*,20240628,6,5144,*,,PS,6,100,,20150710,,,433573.348,4479831.52,079,28,2005/01/01 00:00:00+00,,6_5144
3762,6_5146_*,20240628,6,5146,*,,PS,6,100,,20200214,,,439142.83042,4476372.76076,079,28,2005/01/01 00:00:00+00,,6_5146
3763,6_5148_*,20240628,6,5148,*,,PS,6,100,,20040315,,,431147.04136,4480116.31147,079,28,2005/01/01 00:00:00+00,,6_5148
3764,6_5149_*,20240628,6,5149,*,,PS,6,100,,20040315,,,430679.23606,4480350.61612,079,28,2005/01/01 00:00:00+00,,6_5149
3765,6_5150_*,20240628,6,5150,*,,PS,6,100,,20040315,,,430814.11195,4480517.44023,079,28,2005/01/01 00:00:00+00,,6_5150
3766,6_5151_*,20240628,6,5151,*,,PS,6,100,,20090223,,,431179.019,4480371.456,079,28,2005/01/01 00:00:00+00,,6_5151
3767,6_5152_*,20240628,6,5152,*,,PS,6,100,,20040315,,,431424.29507,4480324.11594,079,28,2005/01/01 00:00:00+00,,6_5152
3768,6_5153_*,20240628,6,5153,*,,PS,6,100,,20110113,,,441988.325,4481443.729,079,28,2005/01/01 00:00:00+00,,6_5153
3769,6_5160_*,20240628,6,5160,*,,PS,7,100,,20150511,,,442569.777,4485149.053,079,28,2004/07/17 00:00:00+00,,6_5160
3770,6_5169_*,20240628,6,5169,*,,PS,7,100,,20040628,,,443002.41176,4483327.30909,079,28,2004/07/17 00:00:00+00,,6_5169
3771,6_5175_*,20240628,6,5175,*,,PS,6,100,,20100906,,,439631.199,4468921.505,079,28,2004/07/16 00:00:00+00,,6_5175
3772,6_5176_*,20240628,6,5176,*,,PS,6,100,,20071018,,,439446.644,4468804.098,079,28,2004/07/16 00:00:00+00,,6_5176
3773,6_5177_*,20240628,6,5177,*,,PS,6,100,,20100906,,,439359.557,4468888.537,079,28,2004/07/16 00:00:00+00,,6_5177
3774,6_5179_*,20240628,6,5179,*,,PS,6,100,,20040709,,,447443.9282,4476709.87293,079,28,2004/05/31 00:00:00+00,,6_5179
3775,6_5180_*,20240628,6,5180,*,,PS,6,100,,20190917,,,435259.16618,4470834.9989,079,28,2004/07/31 00:00:00+00,,6_5180
3776,6_5181_*,20240628,6,5181,*,,PS,6,100,,20120207,,,435274.52,4470812.841,079,28,2004/07/31 00:00:00+00,,6_5181
3777,6_5182_*,20240628,6,5182,*,,PS,6,100,,20190917,,,435337.23348,4470598.31852,079,28,2004/07/31 00:00:00+00,,6_5182
3778,6_5183_*,20240628,6,5183,*,,PS,6,100,,20190917,,,435351.89919,4470566.10982,079,28,2004/07/31 00:00:00+00,,6_5183
3779,6_5184_*,20240628,6,5184,*,,PS,6,100,,20190917,,,435195.5008,4470245.78669,079,28,2004/07/31 00:00:00+00,,6_5184
3780,6_5185_*,20240628,6,5185,*,,PS,6,100,,20040719,,,435203.69,4470240.06628,079,28,2004/07/31 00:00:00+00,,6_5185
3781,6_5186_*,20240628,6,5186,*,,PS,6,100,,20040719,,,435100.39627,4469620.51146,079,28,2004/07/31 00:00:00+00,,6_5186
3782,6_5188_*,20240628,6,5188,*,,PS,6,100,,20040719,,,435079.0576,4469259.05404,079,28,2004/07/31 00:00:00+00,,6_5188
3783,6_5189_*,20240628,6,5189,*,,PS,6,100,,20040719,,,435087.67647,4469273.64606,079,28,2004/07/31 00:00:00+00,,6_5189
3784,6_5190_*,20240628,6,5190,*,,PS,6,100,,20190507,,,435249.59686,4468853.14283,079,28,2004/07/31 00:00:00+00,,6_5190
3785,6_5191_*,20240628,6,5191,*,,PS,6,100,,20090708,,,435274.151,4468872.199,079,28,2004/07/31 00:00:00+00,,6_5191
3786,6_5192_*,20240628,6,5192,*,,PS,6,100,,20190507,,,435352.25334,4468621.30755,079,28,2004/07/31 00:00:00+00,,6_5192
3787,6_5193_*,20240628,6,5193,*,,PS,6,100,,20090708,,,435378.926,4468630.634,079,28,2004/07/31 00:00:00+00,,6_5193
3788,6_5194_*,20240628,6,5194,*,,PS,6,100,,20190507,,,435728.40081,4468455.86915,079,28,2004/07/31 00:00:00+00,,6_5194
3789,6_5195_*,20240628,6,5195,*,,PS,6,100,,20190507,,,435680.67118,4468488.82132,079,28,2004/07/31 00:00:00+00,,6_5195
3790,6_5196_*,20240628,6,5196,*,,PS,6,100,,20190507,,,436057.10021,4468431.1516,079,28,2004/07/31 00:00:00+00,,6_5196
3791,6_5197_*,20240628,6,5197,*,,PS,6,100,,20190507,,,436054.29925,4468458.26994,079,28,2004/07/31 00:00:00+00,,6_5197
3792,6_5198_*,20240628,6,5198,*,,PS,6,100,,20190916,,,435302.14775,4470917.73973,079,28,2004/07/31 00:00:00+00,,6_5198
3793,6_5199_*,20240628,6,5199,*,,PS,6,100,,20100916,,,441045.96,4482326.649,079,28,2004/09/30 00:00:00+00,,6_5199
3794,6_5201_*,20240628,6,5201,*,,PS,6,100,,20071031,,,441129.686,4484226.15,079,28,2004/09/30 00:00:00+00,,6_5201
3795,6_5202_*,20240628,6,5202,*,,PS,6,100,,20040722,,,441274.76644,4484431.83142,079,28,2004/09/30 00:00:00+00,,6_5202
3796,6_5203_*,20240628,6,5203,*,,PS,6,100,,20181127,,,441438.7231,4484684.8334,079,28,2004/09/30 00:00:00+00,,6_5203
3797,6_5878_*,20240628,6,5878,*,,PS,6,100,,20081119,,,449701.554,4480389.326,079,28,,,6_5878
3798,6_5879_*,20240628,6,5879,*,,PS,6,100,,20081119,,,449692.294,4480391.178,079,28,,,6_5879
3799,6_5882_*,20240628,6,5882,*,,PS,6,100,,20130821,,,449961.297,4480454.542,079,28,,,6_5882
3800,6_5883_*,20240628,6,5883,*,,PS,6,100,,20130821,,,449849.393,4480650.722,079,28,,,6_5883
3801,6_5884_*,20240628,6,5884,*,,PS,6,100,,20081119,,,449826.451,4480642.201,079,28,,,6_5884
3802,6_5885_*,20240628,6,5885,*,,PS,6,100,,20081119,,,450307.59,4480688.741,079,28,,,6_5885
3803,6_5886_*,20240628,6,5886,*,,PS,6,100,,20081119,,,450293.169,4480681.531,079,28,,,6_5886
3804,6_5887_*,20240628,6,5887,*,,PS,6,100,,20081119,,,450480.642,4480888.67,079,28,,,6_5887
3805,6_5888_*,20240628,6,5888,*,,PS,6,100,,20081119,,,450473.432,4480886.703,079,28,,,6_5888
3806,6_5889_*,20240628,6,5889,*,,PS,6,100,,20180315,,,450717.934,4480917.512,079,28,,,6_5889
3807,6_5890_*,20240628,6,5890,*,,PS,6,100,,20101119,,,450722.172,4480924.409,079,28,,,6_5890
3808,6_6156_*,20240628,6,6156,*,,PS,6,100,,20120201,,,444575.657,4470016.028,079,28,,,6_6156
3809,6_5571_*,20240628,6,5571,*,,PS,5,100,,20150710,,,435328.476,4478357.034,079,28,2005/01/19 00:00:00+00,,6_5571
3810,6_5763_*,20240628,6,5763,*,,PS,6,100,,20080118,,,448321.387,4476756.678,079,28,,,6_5763
3811,6_5842_*,20240628,6,5842,*,,PS,6,100,,20081017,,,440783.159,4471937.795,079,28,,,6_5842
3812,6_5975_*,20240628,6,5975,*,,PS,6,100,,20090904,,,441275.839,4474698.228,079,28,,,6_5975
3813,6_6077_*,20240628,6,6077,*,,PS,6,100,,20100825,,,450534.542,4472321.538,079,28,,,6_6077
3814,6_5411_*,20240628,6,5411,*,,PS,5,100,,20210216,,,451118.49863,4477347.67585,079,28,2006/03/11 00:00:00+00,,6_5411
3815,6_5412_*,20240628,6,5412,*,,PS,5,100,,20210216,,,451110.58854,4477358.07116,079,28,2006/03/11 00:00:00+00,,6_5412
3816,6_5413_*,20240628,6,5413,*,,PS,5,100,,20210216,,,451319.40461,4477394.16407,079,28,2006/03/11 00:00:00+00,,6_5413
3817,6_5421_*,20240628,6,5421,*,,PS,5,100,,20070611,,,442274.423,4483837.108,079,28,2005/09/26 00:00:00+00,,6_5421
3818,6_5422_*,20240628,6,5422,*,,PS,5,100,,20060505,,,442033.66683,4484246.52728,079,28,2005/09/26 00:00:00+00,,6_5422
3819,6_5424_*,20240628,6,5424,*,,PS,5,100,,20170309,,,442825.7711,4485242.4482,079,28,2005/09/26 00:00:00+00,,6_5424
3820,6_5425_*,20240628,6,5425,*,,PS,5,100,,20150423,,,442022.676,4484168.079,079,28,2005/09/26 00:00:00+00,,6_5425
3821,6_5531_*,20240628,6,5531,*,,PS,5,100,,20140409,,,444774.758,4474733.414,079,28,2006/06/08 00:00:00+00,,6_5531
3822,6_5552_*,20240628,6,5552,*,,PS,5,100,,20190916,,,433875.9523,4470814.3843,079,28,2006/12/22 00:00:00+00,,6_5552
3823,6_5553_*,20240628,6,5553,*,,PS,5,100,,20190916,,,433738.63769,4470905.38797,079,28,2006/12/22 00:00:00+00,,6_5553
3824,6_5554_*,20240628,6,5554,*,,PS,5,100,,20061227,,,433721.05648,4470740.08443,079,28,2006/12/22 00:00:00+00,,6_5554
